date,steel_price,iron_ore_price,scrap_price,freight_index,fx_rate,supplier_id,supplier_name,material_id,material_name
2022-07-13,675.2427010429938,100.10970770308387,368.07066632049464,1047.3245506763055,84.62738535136329,SUP001,AlphaSteel,MAT103,Steel Bar
2022-07-14,676.4070427377811,114.80639359734803,344.9965255596672,1037.5473545999416,82.45113417836578,SUP005,PrimeSteel,MAT101,Steel Rod
2022-07-15,760.3153032419791,111.25811029164714,352.0196141552619,918.5454573226585,84.04071367655833,SUP001,AlphaSteel,MAT103,Steel Bar
2022-07-16,700.0026182903139,105.43617412322016,372.3280681744477,870.6316003562406,82.52055126926913,SUP004,DeltaIron,MAT102,Steel Plate
2022-07-17,778.0930031890048,103.86160056265804,344.3825492208282,951.236818190877,83.06283165257693,SUP004,DeltaIron,MAT104,Steel Sheet
2022-07-18,704.6065187818527,94.7130718281551,326.5490421475726,982.4919799888779,85.81157031056044,SUP002,BetaMetals,MAT103,Steel Bar
2022-07-19,660.2773732443414,101.9257927554412,351.6849723470641,1076.3844530991396,83.32086123640579,SUP003,CoreSteel,MAT104,Steel Sheet
2022-07-20,759.9450223760047,108.62674570782445,383.8390868080209,921.088282176804,81.51298425746387,SUP003,CoreSteel,MAT102,Steel Plate
2022-07-21,680.3154427452723,127.43665406142313,329.70682561135663,990.3947472104687,84.56742337064829,SUP003,CoreSteel,MAT102,Steel Plate
2022-07-22,751.3354261527188,124.10558865461061,326.2476788104106,956.962534106544,83.17593668880065,SUP004,DeltaIron,MAT103,Steel Bar
2022-07-23,677.6368983990805,112.80929391486563,355.3059048342013,1080.2354606794797,83.93426444034121,SUP001,AlphaSteel,MAT103,Steel Bar
2022-07-24,643.8898803505898,93.48122518936616,316.1325328247159,1123.3760129605046,81.89189822069054,SUP002,BetaMetals,MAT104,Steel Sheet
2022-07-25,781.5856115469243,125.84497472703505,333.79419269717687,1007.3932370389692,83.08787490644661,SUP001,AlphaSteel,MAT102,Steel Plate
2022-07-26,705.5779913297865,104.05095433956055,339.19768455957444,876.2938841681643,83.89232289960945,SUP005,PrimeSteel,MAT101,Steel Rod
2022-07-27,756.8900823300265,125.66923752382777,368.1817704747876,1127.6630887552576,83.00009774631658,SUP001,AlphaSteel,MAT104,Steel Sheet
2022-07-28,697.8507765907418,110.60850850767332,370.5446287536584,1015.8748867577943,82.74568156582018,SUP003,CoreSteel,MAT104,Steel Sheet
2022-07-29,727.2385988187675,122.34470804868855,354.3576290798014,995.24277739037,83.46113614152087,SUP003,CoreSteel,MAT100,Steel Coil
2022-07-30,702.9482871774183,105.06088621273582,360.1726703997569,995.7775371300348,82.45994628535098,SUP003,CoreSteel,MAT102,Steel Plate
2022-07-31,687.3113244493013,111.90348224379578,372.7279662516956,1072.1177366098143,83.73974483545402,SUP005,PrimeSteel,MAT104,Steel Sheet
2022-08-01,670.1426775776617,119.05580376042015,368.4117811850972,1049.4744468221386,84.35111338537224,SUP001,AlphaSteel,MAT101,Steel Rod
2022-08-02,686.6651895238941,95.47691352257999,340.96825664609156,1111.051508615069,83.85145799012417,SUP003,CoreSteel,MAT103,Steel Bar
2022-08-03,666.2835627459696,102.33463805457451,375.44864174472195,1033.6980324512663,83.62535319096729,SUP003,CoreSteel,MAT103,Steel Bar
2022-08-04,699.4437336659299,105.74582599969811,384.81624919146014,834.1333045586695,83.43341089622484,SUP001,AlphaSteel,MAT102,Steel Plate
2022-08-05,691.6162890026258,112.56331129019344,317.3867150322306,885.2312337226891,84.16334992587383,SUP003,CoreSteel,MAT104,Steel Sheet
2022-08-06,811.557083329456,118.88144600840945,352.25966863026235,1010.2226900966257,82.94403532356829,SUP003,CoreSteel,MAT103,Steel Bar
2022-08-07,721.802507935295,94.36577749197724,365.73582159936944,956.0350818041285,83.41964498895497,SUP002,BetaMetals,MAT102,Steel Plate
2022-08-08,738.6989523006193,121.11201341120685,358.860549498171,804.8194025388926,84.34479365615472,SUP003,CoreSteel,MAT103,Steel Bar
2022-08-09,713.9826710676548,109.91365162150336,321.5173763491604,996.7163421023344,80.60025449638869,SUP003,CoreSteel,MAT104,Steel Sheet
2022-08-10,752.416981203352,117.09945726582175,339.0317967384769,1018.2641451051104,83.27484218648156,SUP002,BetaMetals,MAT102,Steel Plate
2022-08-11,702.15802051741,90.81515111418084,327.08223411824804,988.8167129481692,81.86064699862996,SUP005,PrimeSteel,MAT103,Steel Bar
2022-08-12,728.5664827569968,122.4654052128677,355.91878580063224,1016.4921940823992,82.59436687977555,SUP001,AlphaSteel,MAT104,Steel Sheet
2022-08-13,684.6433428265146,109.47323400673147,329.40488809927325,912.1856649490028,82.1536856636569,SUP001,AlphaSteel,MAT101,Steel Rod
2022-08-14,722.3772188653664,119.029140736408,329.65855726391163,950.8602664693207,83.40518532627327,SUP001,AlphaSteel,MAT100,Steel Coil
2022-08-15,673.0323182398514,106.1604709398232,311.8374489921716,948.6067373461984,83.99202678461961,SUP004,DeltaIron,MAT103,Steel Bar
2022-08-16,703.2765830050463,120.94029719229931,350.6199971564347,1004.4697328900561,82.356803246861,SUP001,AlphaSteel,MAT103,Steel Bar
2022-08-17,743.0039758093986,100.34490913946075,318.1552098741815,995.3850909400497,82.71189497696531,SUP003,CoreSteel,MAT104,Steel Sheet
2022-08-18,747.8781852917109,118.97208748118354,363.4886515217822,954.7201160373174,82.29839024467458,SUP005,PrimeSteel,MAT103,Steel Bar
2022-08-19,660.9034748117235,122.73258134538305,363.8266931533898,1051.5171735136378,83.58936985028393,SUP004,DeltaIron,MAT100,Steel Coil
2022-08-20,717.2348782142915,115.91345878856777,373.0069860402445,950.1814322024908,82.25866887785665,SUP004,DeltaIron,MAT104,Steel Sheet
2022-08-21,737.3856623825601,97.76973852837551,336.9575628952692,990.8870023535364,83.27937255564515,SUP003,CoreSteel,MAT101,Steel Rod
2022-08-22,734.7114159980235,116.8650514318408,356.4748828964598,1020.2424703388406,82.79419342691531,SUP002,BetaMetals,MAT101,Steel Rod
2022-08-23,684.7734606920129,122.22341921094711,374.6312123333416,1074.1804016195072,82.9692104875798,SUP003,CoreSteel,MAT103,Steel Bar
2022-08-24,731.8894452301329,116.83928202258318,371.6657762302323,923.5543726117847,83.14567978581002,SUP002,BetaMetals,MAT104,Steel Sheet
2022-08-25,793.7181872686117,94.49654256845996,345.62204525678055,958.6495021260356,82.10678173844035,SUP003,CoreSteel,MAT103,Steel Bar
2022-08-26,716.2671908996278,121.12386425912393,364.1711363057466,1049.809686096511,82.85536686462392,SUP003,CoreSteel,MAT103,Steel Bar
2022-08-27,680.8958085924296,111.63592875682029,357.244503826612,931.4852143348537,83.97068945650726,SUP004,DeltaIron,MAT103,Steel Bar
2022-08-28,668.2922989782307,124.41406249797147,354.8158208285835,1085.2731048022863,84.20743756325552,SUP005,PrimeSteel,MAT103,Steel Bar
2022-08-29,732.1879211659943,115.24226930557384,335.6129974925312,1161.9890546155782,82.07444236738132,SUP002,BetaMetals,MAT102,Steel Plate
2022-08-30,678.8659369395867,109.60668241650647,322.1787386979441,973.0743387728331,84.35779548725507,SUP002,BetaMetals,MAT102,Steel Plate
2022-08-31,643.3871911993189,86.96699005626849,333.2096572993537,1119.7980161897008,82.26176114647583,SUP004,DeltaIron,MAT104,Steel Sheet
2022-09-01,770.8381364787515,119.58480818339719,360.99584031300935,1184.6302417538893,81.76790761388952,SUP005,PrimeSteel,MAT103,Steel Bar
2022-09-02,671.9418899883226,122.66956230337564,352.32796073332213,1129.4677366031037,83.29553604781914,SUP001,AlphaSteel,MAT101,Steel Rod
2022-09-03,724.8137422588266,106.46400957100238,313.1243501884352,1012.5803430226543,82.88860172441615,SUP003,CoreSteel,MAT103,Steel Bar
2022-09-04,711.3497955798297,105.85898482345384,331.96180773629567,1067.110778742562,81.73213377378534,SUP004,DeltaIron,MAT101,Steel Rod
2022-09-05,674.2103242614731,106.80041862919046,371.3426001103563,1049.9325400829239,81.1956882071316,SUP001,AlphaSteel,MAT101,Steel Rod
2022-09-06,704.4484557407948,119.2172890350115,331.73702076619423,982.8572563102914,81.06653431751245,SUP003,CoreSteel,MAT102,Steel Plate
2022-09-07,667.6987080538148,109.4920638455099,332.27238199196734,1050.524651310438,82.91176872878522,SUP001,AlphaSteel,MAT100,Steel Coil
2022-09-08,751.3500489788431,97.30407804763445,336.0510463882218,1057.14003542221,81.77352180703886,SUP002,BetaMetals,MAT101,Steel Rod
2022-09-09,754.0498039971045,97.98818304446453,340.4963396553441,1041.2723076702705,83.3057918813517,SUP001,AlphaSteel,MAT102,Steel Plate
2022-09-10,677.0608080625716,105.18944591731216,356.9894387073416,1023.7058052387209,85.06996014203087,SUP003,CoreSteel,MAT101,Steel Rod
2022-09-11,701.3082798866968,99.90087975736083,299.8577804572596,1037.1162115477223,83.03704943883113,SUP002,BetaMetals,MAT100,Steel Coil
2022-09-12,743.9192918144804,105.06863373746417,337.9168040977819,911.581352537644,82.77541375959301,SUP001,AlphaSteel,MAT103,Steel Bar
2022-09-13,741.7148578658805,99.1333689898662,344.2902914885533,906.1941272022557,82.29277653729781,SUP001,AlphaSteel,MAT100,Steel Coil
2022-09-14,712.427529657858,96.27662216237752,357.3639617741224,974.8060163135458,82.44772311086224,SUP001,AlphaSteel,MAT104,Steel Sheet
2022-09-15,733.9107703828148,103.14481247822559,349.1559120817213,1022.400057806831,84.15785349712908,SUP001,AlphaSteel,MAT103,Steel Bar
2022-09-16,721.6645347109971,117.74480317278768,304.40356009593927,1011.4939369501368,83.45492753080264,SUP001,AlphaSteel,MAT101,Steel Rod
2022-09-17,740.721513603134,95.31350763529518,373.49365431353783,972.7305388156102,82.43879930639847,SUP004,DeltaIron,MAT103,Steel Bar
2022-09-18,736.5856168780281,103.1348769755672,336.573648037099,906.0828118516393,83.88433665946798,SUP004,DeltaIron,MAT102,Steel Plate
2022-09-19,759.8965038277446,95.55434299047967,319.021683340953,1010.7525806611715,84.06439147988192,SUP005,PrimeSteel,MAT100,Steel Coil
2022-09-20,682.4061567449463,103.54678869958194,326.83219451842666,951.3712820516095,82.57748746751948,SUP001,AlphaSteel,MAT101,Steel Rod
2022-09-21,626.3598828362419,95.09334288633168,359.6516636730984,958.0358951229193,82.29238994748007,SUP004,DeltaIron,MAT103,Steel Bar
2022-09-22,750.8461986746321,100.60038870757742,310.89348687977133,985.1684926462566,83.48913252417027,SUP002,BetaMetals,MAT104,Steel Sheet
2022-09-23,697.5618976476667,110.34226848427306,338.075779603322,1057.7969221980488,82.51441492731809,SUP005,PrimeSteel,MAT103,Steel Bar
2022-09-24,654.1644821028394,113.73616465317048,338.01972755117566,849.0143631855376,81.85172264538446,SUP001,AlphaSteel,MAT104,Steel Sheet
2022-09-25,719.724145411967,87.56238514755698,353.1904288793203,891.6277524577763,82.47782463794785,SUP005,PrimeSteel,MAT101,Steel Rod
2022-09-26,702.3288688251529,120.99991178280312,348.78176382424095,981.9017633673564,84.12820106792414,SUP003,CoreSteel,MAT104,Steel Sheet
2022-09-27,739.2278194718407,104.48810833313284,370.1022601561774,1058.0161737120661,82.07187892804598,SUP002,BetaMetals,MAT103,Steel Bar
2022-09-28,782.4544112657671,110.22099904905325,337.8653158743617,904.0252715537317,82.39264282046992,SUP001,AlphaSteel,MAT102,Steel Plate
2022-09-29,707.3350759382243,114.94633634939859,356.73448138762313,1090.746938548121,82.38900677294974,SUP002,BetaMetals,MAT104,Steel Sheet
2022-09-30,677.7337605925351,117.03010043808311,362.49720460185966,1139.3070720073008,82.9759382182932,SUP005,PrimeSteel,MAT102,Steel Plate
2022-10-01,717.7127282921858,111.06316272225439,322.3899731882693,927.4703443703294,83.15750304618135,SUP003,CoreSteel,MAT104,Steel Sheet
2022-10-02,677.7596143003763,104.85944644820226,342.8649995148377,968.0275403105801,82.18104961728174,SUP002,BetaMetals,MAT100,Steel Coil
2022-10-03,678.318846869258,107.41831484969862,349.7625713359099,878.1987578898224,83.33696775077185,SUP005,PrimeSteel,MAT102,Steel Plate
2022-10-04,685.3995754549328,116.57956238515439,358.13450439279075,1047.8434182886695,83.64036519123631,SUP005,PrimeSteel,MAT102,Steel Plate
2022-10-05,701.8604633336272,105.45765449720537,341.4712265045603,940.9833890555643,82.7365513664727,SUP005,PrimeSteel,MAT103,Steel Bar
2022-10-06,720.2047430991655,108.98968422739023,349.73127554675693,891.0551814708851,84.03813757224681,SUP005,PrimeSteel,MAT103,Steel Bar
2022-10-07,714.9848142515921,113.65619960427847,310.7500549141384,984.1849900983593,83.75944171927452,SUP002,BetaMetals,MAT101,Steel Rod
2022-10-08,739.6036447833691,105.33346413991708,372.6438813157767,985.4373136696904,84.14705616344999,SUP002,BetaMetals,MAT102,Steel Plate
2022-10-09,761.2155812853283,108.26156259939906,373.1793742652794,1054.6966688267642,82.65403009308683,SUP004,DeltaIron,MAT104,Steel Sheet
2022-10-10,747.5349778969454,124.48221178294756,359.70510466390334,1021.9439281391653,81.65523662616525,SUP003,CoreSteel,MAT103,Steel Bar
2022-10-11,771.9353535447892,108.78759687566938,369.3889050640176,982.3153208110188,81.8669579635207,SUP001,AlphaSteel,MAT102,Steel Plate
2022-10-12,656.4819523382612,117.04909061604559,331.6201778249651,855.5618016366266,83.5497766680362,SUP004,DeltaIron,MAT102,Steel Plate
2022-10-13,734.1241102384546,131.22233091510248,346.56163025294785,1022.0579526363592,83.93342109846198,SUP001,AlphaSteel,MAT103,Steel Bar
2022-10-14,726.2639535103533,123.48924148615528,358.86409276019253,1067.6397035481039,84.54145356025838,SUP003,CoreSteel,MAT101,Steel Rod
2022-10-15,673.1949010488265,120.78867869357909,335.64608582728783,1014.0890262081075,81.57569722385352,SUP001,AlphaSteel,MAT102,Steel Plate
2022-10-16,710.6253252434275,125.14855293840046,359.73107914365943,932.1154713464409,82.98816367257615,SUP004,DeltaIron,MAT104,Steel Sheet
2022-10-17,665.2133152829308,117.17345756560431,336.445194680284,999.6948355358868,81.94026987581289,SUP005,PrimeSteel,MAT100,Steel Coil
2022-10-18,718.6588095032242,107.31757568567507,305.2604636551747,1006.307594107595,82.36284069076652,SUP005,PrimeSteel,MAT104,Steel Sheet
2022-10-19,699.4779805289802,124.26125924193119,305.6061492250305,959.5706875207024,81.311919110827,SUP004,DeltaIron,MAT103,Steel Bar
2022-10-20,622.3739394634638,116.47434907278152,341.5688084902507,1004.7076517514896,82.91553556334637,SUP001,AlphaSteel,MAT101,Steel Rod
2022-10-21,721.9902953936413,120.33042317198239,360.8933378279455,961.2273037231699,83.4453761277783,SUP001,AlphaSteel,MAT103,Steel Bar
2022-10-22,679.9136514031042,116.4906576159646,337.39030176122264,915.4032843601607,80.72556429729612,SUP004,DeltaIron,MAT100,Steel Coil
2022-10-23,648.6954861995192,117.81652730544168,355.0658471770122,1018.9300811907982,84.22315570241297,SUP003,CoreSteel,MAT102,Steel Plate
2022-10-24,718.6503016894285,95.64362928203425,347.6144871614713,959.7385381298119,82.17983583992029,SUP002,BetaMetals,MAT100,Steel Coil
2022-10-25,754.3026140821618,113.85208127162967,328.63969472731696,1157.9083755651482,81.18714093360859,SUP005,PrimeSteel,MAT102,Steel Plate
2022-10-26,707.2880306775807,108.39471665149468,354.07483761246385,946.7243743411067,83.56723847604943,SUP003,CoreSteel,MAT100,Steel Coil
2022-10-27,716.3593597671612,118.31132465122309,348.7630425517456,935.2384059715042,82.61066980195926,SUP005,PrimeSteel,MAT101,Steel Rod
2022-10-28,638.220231479819,118.05672229212709,350.65784775708266,1073.567000463413,84.0655243008955,SUP005,PrimeSteel,MAT101,Steel Rod
2022-10-29,667.672304386927,113.30301968564004,345.359839445213,999.7815797826036,83.46772105715922,SUP001,AlphaSteel,MAT101,Steel Rod
2022-10-30,761.6459700775467,121.70100827655357,331.6159363292361,1021.5928466257869,83.52595602734608,SUP003,CoreSteel,MAT104,Steel Sheet
2022-10-31,690.4830614933471,110.87222218523176,365.65919371691933,1087.1192873610526,82.2518058143162,SUP005,PrimeSteel,MAT102,Steel Plate
2022-11-01,577.7972882875225,129.38334458429574,368.1365746682178,1191.494256547184,83.52710168904177,SUP005,PrimeSteel,MAT104,Steel Sheet
2022-11-02,717.7983876721069,115.2094431430002,362.17445986438224,917.7217089029036,85.1883205424024,SUP002,BetaMetals,MAT104,Steel Sheet
2022-11-03,662.4188939325363,121.97699867156325,393.24285064333037,1080.9046182310558,84.37621909935308,SUP003,CoreSteel,MAT104,Steel Sheet
2022-11-04,666.9588773989665,126.37636186722845,347.1886263053887,903.3785990106566,81.77838796742354,SUP005,PrimeSteel,MAT100,Steel Coil
2022-11-05,694.7158059957584,103.47406819828494,358.84143112466836,1010.2140201729494,82.05474087225457,SUP001,AlphaSteel,MAT104,Steel Sheet
2022-11-06,672.6588327020676,100.57758762747474,376.7583927127846,1034.2343328406885,84.06171889673,SUP003,CoreSteel,MAT104,Steel Sheet
2022-11-07,721.9490340271835,113.36049031759549,342.05626336140966,1108.0957185878287,82.91400215042097,SUP005,PrimeSteel,MAT104,Steel Sheet
2022-11-08,754.1684487030184,107.62906463559327,334.1734487523862,918.1165058853169,85.36050572804547,SUP002,BetaMetals,MAT103,Steel Bar
2022-11-09,719.8387709901751,123.24410461271788,361.59124296782466,949.849889152636,83.28623545434759,SUP002,BetaMetals,MAT102,Steel Plate
2022-11-10,726.8135896928613,119.53263239926989,350.9715066588479,989.1847555540726,81.3875058022272,SUP005,PrimeSteel,MAT102,Steel Plate
2022-11-11,769.4229565941462,111.26072288491768,351.1393895231844,966.2824762538683,84.24802161255658,SUP004,DeltaIron,MAT100,Steel Coil
2022-11-12,708.8899910632476,115.39430527424003,379.0651626089805,931.7454921607488,82.58078111829708,SUP002,BetaMetals,MAT102,Steel Plate
2022-11-13,708.1632123783785,130.22819793482103,355.19073801834384,1053.754904594835,83.85025942123237,SUP002,BetaMetals,MAT104,Steel Sheet
2022-11-14,736.9406021645768,103.92793272235784,362.1725389868159,1080.852817739337,83.63561664489573,SUP002,BetaMetals,MAT103,Steel Bar
2022-11-15,764.8648248027308,102.69834892740005,338.98794047013644,1066.32623601339,81.38939632352982,SUP003,CoreSteel,MAT103,Steel Bar
2022-11-16,689.4997890772926,131.43270023059063,322.6447510551735,1067.4227787929865,82.2575477244681,SUP005,PrimeSteel,MAT102,Steel Plate
2022-11-17,711.5549587507948,133.07139418964408,354.313234085941,1032.67729037032,82.46634698873079,SUP005,PrimeSteel,MAT100,Steel Coil
2022-11-18,666.0981036874211,106.43882328855116,355.95839473768746,921.9317015220747,82.73685922369447,SUP004,DeltaIron,MAT103,Steel Bar
2022-11-19,739.5683720786034,109.12312242178524,312.0422716941606,1040.8790311735831,83.6062179675224,SUP003,CoreSteel,MAT100,Steel Coil
2022-11-20,657.7650572366192,124.2488374399039,346.77661725010296,997.9829246162345,83.66598696613906,SUP005,PrimeSteel,MAT101,Steel Rod
2022-11-21,622.5689326131701,123.84792404253648,331.23818192391616,1039.7672372728964,82.77476573634871,SUP004,DeltaIron,MAT104,Steel Sheet
2022-11-22,671.8318815452894,106.06638036580196,370.6507035377899,853.8893853031608,82.73578694788884,SUP003,CoreSteel,MAT102,Steel Plate
2022-11-23,640.1475272748557,93.95479270628422,332.668406640283,1048.6491905153714,82.34331972594092,SUP002,BetaMetals,MAT103,Steel Bar
2022-11-24,687.1864065179585,123.21841908109448,379.6209793280216,994.6284842074257,82.27761104603877,SUP004,DeltaIron,MAT100,Steel Coil
2022-11-25,653.0937127884102,110.2181194474112,362.9093430595741,1013.983829692162,83.93191548065978,SUP004,DeltaIron,MAT103,Steel Bar
2022-11-26,678.1122705231164,118.45025521013014,371.5263518875449,960.6238055396946,82.5601913273183,SUP004,DeltaIron,MAT104,Steel Sheet
2022-11-27,693.7763250437413,116.49768644099349,381.2088291573513,830.0112721131256,82.84848420263862,SUP001,AlphaSteel,MAT100,Steel Coil
2022-11-28,717.9312263121784,95.14794030789554,309.57600712689697,1054.8313201594901,85.13426865183621,SUP004,DeltaIron,MAT103,Steel Bar
2022-11-29,724.9702601417905,111.04019629167125,357.5178285285708,1020.307394722378,82.79213086226424,SUP004,DeltaIron,MAT104,Steel Sheet
2022-11-30,723.7675820518541,93.11454161668581,374.8422248766129,920.0366489065219,82.39959389353987,SUP003,CoreSteel,MAT101,Steel Rod
2022-12-01,646.6418496788582,115.76220584205691,370.3251756723462,998.2232122547437,82.78899366329283,SUP001,AlphaSteel,MAT100,Steel Coil
2022-12-02,700.1192325014104,123.26889635934955,364.98436565047535,951.9938758388212,83.25301520528605,SUP001,AlphaSteel,MAT103,Steel Bar
2022-12-03,701.4935403167265,133.39929141329065,311.85416762325053,1040.5793384549925,84.097669561713,SUP005,PrimeSteel,MAT101,Steel Rod
2022-12-04,700.4224619408446,106.74969641401069,359.9699736691144,957.3967294489503,85.4756293477363,SUP004,DeltaIron,MAT102,Steel Plate
2022-12-05,668.1200215363236,100.65976468183032,341.1764511513754,952.0466420508261,83.43091048022755,SUP002,BetaMetals,MAT103,Steel Bar
2022-12-06,731.5659618000868,121.99656498078477,361.03958438391675,1016.3982550557084,82.55106699400864,SUP004,DeltaIron,MAT100,Steel Coil
2022-12-07,672.5742301627289,112.15368414706309,387.07601274186305,1043.7055173412934,84.14963249493604,SUP004,DeltaIron,MAT100,Steel Coil
2022-12-08,725.2203504554209,115.86818540018035,371.17865745837395,938.271879706632,81.92061091351493,SUP004,DeltaIron,MAT104,Steel Sheet
2022-12-09,681.2345167763192,114.52673258558715,364.27876763681314,1054.0174310118143,83.39541690398782,SUP005,PrimeSteel,MAT102,Steel Plate
2022-12-10,678.4995082390312,91.97549500734662,376.08273224813775,969.1054403196263,83.66077467553104,SUP002,BetaMetals,MAT104,Steel Sheet
2022-12-11,703.4094259889657,128.66611948670425,347.0698770820247,968.7815128923472,83.28111610860806,SUP004,DeltaIron,MAT101,Steel Rod
2022-12-12,686.0778319261054,101.77644349607672,355.6743032569782,999.0974311389365,82.47130571435011,SUP002,BetaMetals,MAT101,Steel Rod
2022-12-13,737.285735454715,118.48358931794317,344.0306940297912,965.836657756495,83.40668803982128,SUP004,DeltaIron,MAT102,Steel Plate
2022-12-14,737.719308729037,106.15041651340104,357.67822167488976,1176.5999376115851,82.22463385009146,SUP004,DeltaIron,MAT101,Steel Rod
2022-12-15,672.4551350746168,92.58320801158239,357.3396576537777,1111.6170194725682,83.0014853648226,SUP005,PrimeSteel,MAT100,Steel Coil
2022-12-16,721.6443174700352,103.29040031711588,314.7388195759754,1083.5556050545258,83.04197618568784,SUP005,PrimeSteel,MAT101,Steel Rod
2022-12-17,694.573341874963,124.1502705297571,357.97731666541,965.4284463403327,81.61967622325666,SUP003,CoreSteel,MAT100,Steel Coil
2022-12-18,727.1181264528091,98.76653509511249,352.8880560445522,935.9081006894621,83.97764520210929,SUP002,BetaMetals,MAT103,Steel Bar
2022-12-19,639.0348439188292,107.59834328002835,368.25233175804874,913.5397258518603,84.2106390347072,SUP002,BetaMetals,MAT102,Steel Plate
2022-12-20,634.8840752742906,115.80245918493343,291.52618700080006,1008.6974337965385,83.54212239427461,SUP004,DeltaIron,MAT104,Steel Sheet
2022-12-21,728.6033353605413,98.9004049431681,353.10363328199145,844.58035044326,83.48251423406963,SUP004,DeltaIron,MAT104,Steel Sheet
2022-12-22,747.5634503150338,106.10619384410424,352.09407832239873,974.3626362630182,83.93265248753552,SUP001,AlphaSteel,MAT104,Steel Sheet
2022-12-23,664.0799715796333,124.65813661792039,351.4823168321765,954.7622444257272,84.48970089417149,SUP001,AlphaSteel,MAT104,Steel Sheet
2022-12-24,711.312744031131,95.91482304827723,365.91512516592707,798.2430595292276,82.8327236696362,SUP001,AlphaSteel,MAT104,Steel Sheet
2022-12-25,700.2982798546375,111.83150329459264,354.8770382327259,931.9948256734474,83.36871552242131,SUP005,PrimeSteel,MAT104,Steel Sheet
2022-12-26,761.499182147989,99.08456298649547,328.1119081544129,1096.5711654808056,82.70538023566344,SUP005,PrimeSteel,MAT100,Steel Coil
2022-12-27,694.9884132435661,106.54482681121134,363.75073967183585,1014.9669288618602,83.12396649149984,SUP004,DeltaIron,MAT102,Steel Plate
2022-12-28,683.5004501850523,102.4367896327708,357.93789734517435,1029.305006283473,82.01902460256694,SUP002,BetaMetals,MAT101,Steel Rod
2022-12-29,738.2697513047697,108.95640027462157,354.42571614326596,1005.940968021143,82.03734178785653,SUP004,DeltaIron,MAT101,Steel Rod
2022-12-30,661.5536739707443,109.95793274129866,344.98232680112494,1080.6412884067724,82.64352163925004,SUP001,AlphaSteel,MAT100,Steel Coil
2022-12-31,684.9498743328555,105.54062176360415,354.36101594286646,1047.7310813591082,83.91843885590183,SUP001,AlphaSteel,MAT103,Steel Bar
2023-01-01,722.3256230127056,98.65995301683337,342.7848347889667,984.1082979416476,82.06089173900205,SUP001,AlphaSteel,MAT102,Steel Plate
2023-01-02,635.4111680933258,119.55751163596499,346.63602308798306,979.7931064807835,82.07745211662447,SUP003,CoreSteel,MAT101,Steel Rod
2023-01-03,712.0525263561801,108.3302923525789,354.98841230570304,874.4663749942565,83.12826311826167,SUP005,PrimeSteel,MAT101,Steel Rod
2023-01-04,761.8821035252971,110.09042521068437,337.3926690219739,952.0449986997555,82.1976808616591,SUP003,CoreSteel,MAT103,Steel Bar
2023-01-05,640.9295644700397,86.01097261234605,352.90646186238706,955.7654898608697,82.32368524015062,SUP002,BetaMetals,MAT100,Steel Coil
2023-01-06,706.0125477092004,114.35599177171761,334.9006235840382,914.7809784859994,82.74582404795827,SUP005,PrimeSteel,MAT104,Steel Sheet
2023-01-07,715.3764870118669,110.52389410583766,335.9260073288634,979.1305725913703,82.80050059015264,SUP001,AlphaSteel,MAT104,Steel Sheet
2023-01-08,682.8963331738373,93.4376362022518,372.4808625210763,1165.9265269744694,83.47666125232868,SUP005,PrimeSteel,MAT104,Steel Sheet
2023-01-09,729.585060298258,111.88497101876722,347.0476706446188,943.469007074783,83.3963701964974,SUP001,AlphaSteel,MAT103,Steel Bar
2023-01-10,691.5066801937826,103.83458079851377,336.42401263909636,1103.3898317457997,84.26915281420645,SUP004,DeltaIron,MAT104,Steel Sheet
2023-01-11,684.6236037302901,105.16315282666167,366.2964412600903,1079.3256617716988,81.7289035800339,SUP001,AlphaSteel,MAT101,Steel Rod
2023-01-12,686.5745440095008,91.23570750997587,373.3378615451319,958.1862761841641,82.96375933979068,SUP005,PrimeSteel,MAT103,Steel Bar
2023-01-13,675.4060944880396,104.38266448814703,354.6005724034564,953.4538923645598,83.71662624565593,SUP001,AlphaSteel,MAT100,Steel Coil
2023-01-14,703.3168159452264,120.67345565779176,368.3382326003675,1110.0069764649004,82.62108659952366,SUP004,DeltaIron,MAT101,Steel Rod
2023-01-15,716.5022580488146,101.70080587401279,376.6825032219724,1148.9320194302445,82.28387184027612,SUP001,AlphaSteel,MAT103,Steel Bar
2023-01-16,715.4457265231345,103.28349667829175,343.65393392423096,936.9848073333446,84.07139061639032,SUP005,PrimeSteel,MAT103,Steel Bar
2023-01-17,722.1319337659197,110.46829940866819,337.97155069152234,1098.3178568596898,81.32214868896538,SUP004,DeltaIron,MAT101,Steel Rod
2023-01-18,736.0551639406985,118.29173663605451,372.7625215657124,1149.019130225346,82.83878156944681,SUP005,PrimeSteel,MAT104,Steel Sheet
2023-01-19,667.8133202326111,117.62458188113759,356.75145926201736,923.1860639586413,80.2412384671516,SUP003,CoreSteel,MAT103,Steel Bar
2023-01-20,676.7130027560252,110.25186243548235,353.64466611488734,993.3870476360985,83.69111287189295,SUP004,DeltaIron,MAT102,Steel Plate
2023-01-21,705.750459702393,122.86408957913183,368.7498285256128,1014.3632067579687,82.64131866804249,SUP005,PrimeSteel,MAT102,Steel Plate
2023-01-22,712.7748970565102,114.40997815645136,339.5481326218076,1167.284513716377,81.79303946361698,SUP002,BetaMetals,MAT102,Steel Plate
