date,steel_price,iron_ore_price,scrap_price,freight_index,fx_rate,supplier_id,supplier_name,material_id,material_name,pct_change,volatility_score,predicted_mean
2023-06-02,656.2302061500473,92.33212180689401,321.17969558206585,921.291796134776,83.00959523230554,SUP002,BetaMetals,MAT101,Steel Rod,-9.225216071194254,High,714.5934450303405
2023-06-03,705.7066652554083,99.72651106632787,333.6793221154997,959.4523732513684,83.79975506197141,SUP002,BetaMetals,MAT102,Steel Plate,7.539497365661996,High,708.8516686255173
2023-06-04,740.4745933027264,128.80624488001723,315.2287291198225,986.0115861897895,82.85430234881454,SUP002,BetaMetals,MAT100,Steel Coil,4.926682679797967,High,716.6096191577299
2023-06-05,736.5140222659237,94.5950774131517,348.31283675194453,1047.3274486202347,83.10898160888576,SUP003,CoreSteel,MAT101,Steel Rod,-0.5348692679835731,Normal,712.3491184166663
2023-06-06,744.8060048507924,143.8776700496832,327.14857054312444,958.5503564122821,82.64686799078582,SUP001,AlphaSteel,MAT101,Steel Rod,1.1258417809016041,Normal,715.750970490238
2023-06-07,678.2008557147557,100.76205117014044,329.5580509611402,1101.595118036897,82.75465445304053,SUP003,CoreSteel,MAT100,Steel Coil,-8.942617097908578,High,712.1219430544525
2023-06-08,751.1548788170446,78.08184577028173,337.998725311395,981.0090919386506,82.30142950399353,SUP003,CoreSteel,MAT101,Steel Rod,10.756993667517968,High,716.155318050957
2023-06-09,678.5035044150248,90.20401470758321,284.0981600682098,874.0182556318116,81.22212136969902,SUP002,BetaMetals,MAT103,Steel Bar,-9.671956669766256,High,719.3372178030966
2023-06-10,691.8838605488323,137.50961072550885,326.73103119954794,930.1746254887522,83.5547433151816,SUP005,PrimeSteel,MAT103,Steel Bar,1.9720393552489446,Normal,717.362531416443
2023-06-11,754.4618205638399,136.84738223146962,338.970508868143,836.7546823432292,84.21567054295396,SUP004,DeltaIron,MAT102,Steel Plate,9.044575771050356,High,719.360706739459
2023-06-12,680.9798098554174,134.87093845513633,332.9751175219013,940.9933663564516,80.44971074831273,SUP001,AlphaSteel,MAT102,Steel Plate,-9.739659278385526,High,711.4272478236725
2023-06-13,646.6087130232219,116.05088748919232,361.3845258767054,970.2147785196114,84.45735800613663,SUP003,CoreSteel,MAT102,Steel Plate,-5.047300424294976,High,697.3990632768766
2023-06-14,655.431694256619,112.51993210626243,340.71150471338314,1046.9518119610857,83.88916606127145,SUP002,BetaMetals,MAT103,Steel Bar,1.364500826496018,Normal,694.1463259257143
2023-06-15,649.1693011285075,89.70001171269072,332.83077536222294,1031.7903469170574,82.62539643736707,SUP005,PrimeSteel,MAT104,Steel Sheet,-0.9554608333694037,Normal,679.5769576844947
2023-06-16,808.9766268595107,55.0389576250535,369.5750228389247,951.1603421357722,81.96485610046615,SUP005,PrimeSteel,MAT101,Steel Rod,24.617203163057177,High,698.215975176564
2023-06-17,768.3837573734492,92.57120641990859,382.182915704858,1038.1902635162241,83.26319091972003,SUP002,BetaMetals,MAT101,Steel Rod,-5.017804982035779,High,709.1445318657951
2023-06-18,605.1041992161028,143.47466072895395,365.13563268936355,1094.1226913947844,82.79130995534791,SUP004,DeltaIron,MAT101,Steel Rod,-21.24974097780016,High,687.8077288161184
2023-06-19,757.0470649775339,99.71039320614533,299.73641528330415,928.2598343027099,83.71316798397558,SUP002,BetaMetals,MAT102,Steel Plate,25.110198534115156,High,698.6744795478492
2023-06-20,740.2932481451508,119.0286761551443,338.47411504503737,1181.7732182791656,82.87113939946369,SUP003,CoreSteel,MAT104,Steel Sheet,-2.213048251218075,Normal,712.0579845652676
2023-06-21,655.3426860023553,110.2146628452288,343.9108124109348,973.4992437404961,82.25786071193318,SUP001,AlphaSteel,MAT100,Steel Coil,-11.475258264970556,High,712.0452691003728
2023-06-22,721.6299372700281,113.30280334983894,360.7039183252738,1053.2579271091497,83.64607849325759,SUP005,PrimeSteel,MAT100,Steel Coil,10.114899072427352,High,722.3967885491614
2023-06-23,715.0326093641739,127.02252064074763,377.298421520742,880.0002173124926,83.38337109178589,SUP002,BetaMetals,MAT104,Steel Sheet,-0.9142259162379429,Normal,708.9762146212563
2023-06-24,720.1583936270822,86.60736778377516,303.66158799559616,1011.8022980873541,81.37551506686434,SUP001,AlphaSteel,MAT104,Steel Sheet,0.7168602096995658,Normal,702.0868769432038
2023-06-25,693.1911413732281,98.16931403633703,370.84956732821144,964.4878114387615,81.20822943277241,SUP003,CoreSteel,MAT102,Steel Plate,-3.74462791692719,High,714.6707258227932
2023-06-26,686.351679003827,76.57835115395866,361.0929452057793,968.3700015871736,82.55061633662845,SUP004,DeltaIron,MAT101,Steel Rod,-0.9866632680636922,Normal,704.5713849694065
2023-06-27,645.9426645418547,148.79986239054347,335.95999960302254,888.2061500122924,81.72821819911074,SUP003,CoreSteel,MAT103,Steel Bar,-5.8875086487181205,High,691.0927301689356
2023-06-28,781.0838873722356,110.64914157617203,379.2324689569642,1059.7128956743206,84.16152684851606,SUP001,AlphaSteel,MAT100,Steel Coil,20.921550820030134,High,709.0557589360614
2023-06-29,724.0128125587539,165.1881626767939,385.0354451714307,1000.7072941963487,82.60516455369357,SUP002,BetaMetals,MAT101,Steel Rod,-7.306651146713994,High,709.3961696915937
2023-06-30,637.6578115525273,121.7485760752825,341.4030282795017,1001.5878079004322,83.99617569378862,SUP003,CoreSteel,MAT101,Steel Rod,-11.927275250977543,High,698.3426271470727
2023-07-01,656.5666236070616,89.63566001373906,351.9713156649387,921.4920072948722,82.67571388413832,SUP004,DeltaIron,MAT103,Steel Bar,2.96535409932428,Normal,689.258088572784
2023-07-02,759.4573565017317,133.5849219901788,336.37249871538074,903.1339989749014,83.56269078152813,SUP003,CoreSteel,MAT102,Steel Plate,15.671027005516436,High,698.7246907339988
2023-07-03,702.181594437938,112.78331674834995,373.538116519347,946.3823443194804,83.78692309596252,SUP002,BetaMetals,MAT104,Steel Sheet,-7.54166926865013,High,700.9861072245861
2023-07-04,688.1250992775058,103.64592241002838,349.7103966516826,922.5341112771775,82.70220327163447,SUP002,BetaMetals,MAT102,Steel Plate,-2.0018319010032926,Normal,707.0121693296791
2023-07-05,689.517879861134,96.03262092122856,343.84566487688625,986.4555629863835,82.33511063957332,SUP004,DeltaIron,MAT104,Steel Sheet,0.2024022354497168,Normal,693.9313111138075
2023-07-06,664.7245134026216,119.59422668170538,335.1727519882338,1075.632213940314,84.01907636995698,SUP004,DeltaIron,MAT100,Steel Coil,-3.5957539583318265,High,685.4615540915029
2023-07-07,644.5425668604987,116.41193563772198,324.3802701988637,1143.9863314315467,84.76677847447097,SUP004,DeltaIron,MAT104,Steel Sheet,-3.0361369462387766,High,686.4450905640703
2023-07-08,672.9970554652314,98.58602181020917,379.8408002298662,835.3796049613006,82.79930387873351,SUP001,AlphaSteel,MAT100,Steel Coil,4.414679505704577,High,688.7922951152372
2023-07-09,736.737613941487,123.73536706769136,334.12091562434546,1056.3472771901293,84.12354807097871,SUP005,PrimeSteel,MAT104,Steel Sheet,9.471149681656899,High,685.546617606631
2023-07-10,773.4760894180822,88.00601336476241,351.6019655559966,1065.2936211240437,83.15816155130037,SUP003,CoreSteel,MAT101,Steel Rod,4.986643111656441,High,695.7315454609372
2023-07-11,684.71584807516,118.68799690561687,324.9468498323137,1019.9535449682289,82.54739018221277,SUP004,DeltaIron,MAT102,Steel Plate,-11.475499056434979,High,695.244509574888
2023-07-12,638.608306687689,86.21572993865244,351.98513579532573,991.5480452859798,82.9538260500348,SUP004,DeltaIron,MAT100,Steel Coil,-6.733821265724494,High,687.9717134072529
2023-07-13,638.3001706253168,160.62171164524173,385.13364545648096,1056.0751316584826,83.02992490210396,SUP001,AlphaSteel,MAT100,Steel Coil,-0.04825118294662367,Normal,684.1968072962093
2023-07-14,744.0723092970676,121.4082874348962,364.72527751796343,1171.3558398762061,82.71996965310353,SUP002,BetaMetals,MAT102,Steel Plate,16.570908725925946,High,698.4153419300047
2023-07-15,683.2229912477833,132.73621497144273,302.3839040409929,951.0176952972325,84.06480715384633,SUP003,CoreSteel,MAT103,Steel Bar,-8.177876973646459,High,699.8761898989408
2023-07-16,665.5965884633457,114.62543919045319,362.0663129842205,945.8792501391251,82.86963029873198,SUP001,AlphaSteel,MAT104,Steel Sheet,-2.579890169130017,Normal,689.7131862592063
2023-07-17,726.928657741262,111.90763922295646,393.47646589393355,1034.744502944045,83.81685948755204,SUP001,AlphaSteel,MAT103,Steel Bar,9.214600907061854,High,683.0635531625178
2023-07-18,723.2335468558947,84.28424706457241,356.60175312916834,1082.7669675000818,82.22739283049744,SUP005,PrimeSteel,MAT103,Steel Bar,-0.5083182298588729,Normal,688.5660815597655
2023-07-19,724.3513163857633,98.38618873967059,323.9095490996668,967.9024784894701,81.81322728503964,SUP001,AlphaSteel,MAT104,Steel Sheet,0.1545516707193606,Normal,700.8150829452048
2023-07-20,645.825973242355,77.42747277598266,386.26123201218377,1095.9963300415598,84.6338297836212,SUP005,PrimeSteel,MAT102,Steel Plate,-10.840781450528713,High,701.8901976047817
2023-07-21,719.8918017804625,118.46145583640545,363.4880656846239,1007.3516458329415,84.69071630358265,SUP001,AlphaSteel,MAT100,Steel Coil,11.468388018874753,High,698.4358393881238
2023-07-22,655.1178176686348,189.0453414109313,315.2815555519903,986.6884759839335,83.19468569624199,SUP005,PrimeSteel,MAT103,Steel Bar,-8.99773882014303,High,694.4208145911026
2023-07-23,683.1749576358716,71.52298867638322,335.72362133647476,889.4250397911194,81.8000263660964,SUP002,BetaMetals,MAT101,Steel Rod,4.282762460511869,High,696.9320101871778
2023-07-24,602.5110127373185,95.0639872830289,333.12979530977896,990.7078547926478,84.2979154254014,SUP003,CoreSteel,MAT100,Steel Coil,-11.807216291664258,High,679.1580609009
2023-07-25,800.6730877481157,136.5086465694688,353.31015383956617,1046.051411277761,82.6017428596045,SUP003,CoreSteel,MAT103,Steel Bar,32.88936979102013,High,690.2208524569315
2023-07-26,726.1174537509892,97.96604747039025,339.0412880720343,1178.7759764554855,83.10273955547422,SUP001,AlphaSteel,MAT104,Steel Sheet,-9.311619828114049,High,690.4731577948211
2023-07-27,727.4139843215603,87.06921911822613,403.4090235440936,934.8430964219662,85.24410224665951,SUP004,DeltaIron,MAT104,Steel Sheet,0.1785565907930664,Normal,702.1285879489933
2023-07-28,768.799130319005,94.27282889407194,369.30228604109004,1007.6911564427721,82.80771729951847,SUP005,PrimeSteel,MAT100,Steel Coil,5.689352540567882,High,709.115349168785
2023-07-29,678.4145756479893,132.64452062157284,384.293775099973,955.4013968249176,83.29548025310865,SUP001,AlphaSteel,MAT103,Steel Bar,-11.756589088948576,High,712.44345745155
2023-07-30,783.6191875244563,120.78120849449952,369.897886922104,1037.4345437091456,81.61508451267872,SUP004,DeltaIron,MAT103,Steel Bar,15.50742210631022,High,726.7926331499192
2023-07-31,647.0239540439482,139.65335232777772,334.8839122334627,919.4131451602758,81.92839448405938,SUP002,BetaMetals,MAT101,Steel Rod,-17.431328335901053,High,733.151624765152
2023-08-01,719.1348059821939,114.27093141698617,341.56121705141135,946.3071299213635,83.7547983264702,SUP005,PrimeSteel,MAT102,Steel Plate,11.145004985912443,High,721.5032987985918
2023-08-02,657.3215547848404,108.28019503655584,329.63954893316316,1155.8070467520854,83.20369814056646,SUP004,DeltaIron,MAT102,Steel Plate,-8.595502634993313,High,711.6753132319991
2023-08-03,735.8434873092924,112.04850791896716,328.59595318434697,1061.9900654378423,82.64108267776314,SUP002,BetaMetals,MAT103,Steel Bar,11.945741312279722,High,712.8795279445322
2023-08-04,657.5914359520765,93.3581442436703,346.59702362195543,1000.0751438366837,82.79160109279533,SUP001,AlphaSteel,MAT100,Steel Coil,-10.634333619416104,High,696.9927144635424
2023-08-05,670.6170839558115,90.7170745203075,345.0764007931132,1001.988600959864,82.5603133750185,SUP002,BetaMetals,MAT101,Steel Rod,1.9808116851272706,Normal,695.8787870789456
2023-08-06,704.0814516333286,76.69755828591525,394.30120168801056,892.6591361775246,82.54856185321019,SUP005,PrimeSteel,MAT102,Steel Plate,4.990085769977504,High,684.516253380213
2023-08-07,616.1564671050419,106.25107779564368,355.92638147268224,965.8367141710767,83.01877588120044,SUP001,AlphaSteel,MAT101,Steel Rod,-12.487899563937987,High,680.1066123889407
2023-08-08,656.8241356228707,72.59834124827273,361.2681793259761,956.216719673414,82.41081169925968,SUP004,DeltaIron,MAT101,Steel Rod,6.6002177513290405,High,671.2050880518946
2023-08-09,578.6478657275318,121.30516662038454,378.59396357589964,895.6271169228139,83.21227952584383,SUP004,DeltaIron,MAT100,Steel Coil,-11.90216157650843,High,659.9659896151362
2023-08-10,735.2149954893796,56.51798942901567,318.7536571306608,968.3007909946089,83.66200970243179,SUP005,PrimeSteel,MAT100,Steel Coil,27.057410738912257,High,659.8762050694344
2023-08-11,667.3336601150531,178.60308651518147,363.7226778132025,910.4118824818325,81.30218254218369,SUP002,BetaMetals,MAT100,Steel Coil,-9.232855122758032,High,661.2679513784311
2023-08-12,774.9764411003787,124.40535058366864,344.40395871598855,979.6177188041501,82.40851872635072,SUP003,CoreSteel,MAT103,Steel Bar,16.13027896221617,High,676.176430970512
2023-08-13,761.2337233250892,122.812299800522,360.474939593907,1007.4979245090718,83.00682647244636,SUP005,PrimeSteel,MAT100,Steel Coil,-1.7733078125286572,Normal,684.3410412121921
2023-08-14,747.1654194020946,101.3817585641234,288.1318929778967,974.0430476083051,82.94986716678147,SUP005,PrimeSteel,MAT103,Steel Bar,-1.8480925755028133,Normal,703.0566058260567
2023-08-15,739.3971796037575,103.76130275230193,321.6643068405466,989.1484433820533,83.37112853330564,SUP001,AlphaSteel,MAT104,Steel Sheet,-1.039694771280164,Normal,714.8527549661834
2023-08-16,758.2430080300671,87.42705292991553,330.5030866937417,999.2245166659751,82.88820872172332,SUP005,PrimeSteel,MAT104,Steel Sheet,2.5488098881319754,Normal,740.5092038665458
2023-08-17,734.042824158876,106.97001090505668,306.12077786713405,937.8412603379488,84.9029742118035,SUP002,BetaMetals,MAT101,Steel Rod,-3.1916131919321966,High,740.3417508193309
2023-08-18,610.82528481691,112.91153442287519,322.3029521183579,1189.265070110972,83.18029522367847,SUP003,CoreSteel,MAT103,Steel Bar,-16.786151337036546,High,732.269125776739
2023-08-19,659.5501496511877,116.12079974395701,333.15468018572227,1053.2107953558434,83.91687437271307,SUP005,PrimeSteel,MAT102,Steel Plate,7.97689061756548,High,715.7796555697117
2023-08-20,712.160389805521,80.57261436307019,327.73986794213886,987.982636620344,84.43421233147892,SUP003,CoreSteel,MAT103,Steel Bar,7.976685348666357,High,708.7691793526307
2023-08-21,698.0152759125755,109.61669346418563,364.34559220559436,1028.440898383543,80.87332869593763,SUP001,AlphaSteel,MAT101,Steel Rod,-1.9862258692607715,Normal,701.7477302826993
2023-08-22,753.1483379564976,79.6271675950922,379.52349922098574,903.8014827439791,84.01520804509516,SUP003,CoreSteel,MAT103,Steel Bar,7.898546628774272,High,703.7121814759478
2023-08-23,723.4627175754847,96.86750444023123,362.4068379438448,976.7492899056974,83.0788974533165,SUP002,BetaMetals,MAT103,Steel Bar,-3.9415369967566116,High,698.7435685538646
2023-08-24,761.5046398891628,99.09128748018031,356.17222941389866,979.979727871443,81.58764140231271,SUP001,AlphaSteel,MAT101,Steel Rod,5.258311366916968,High,702.6666850867626
2023-08-25,763.0388495521725,104.87559960100965,335.3023416178426,983.3026811653755,82.80006737939676,SUP005,PrimeSteel,MAT101,Steel Rod,0.20147082271657624,Normal,724.4114800489432
2023-08-26,730.9664653931958,133.63766594098882,362.87568364642794,910.6677152146243,82.23067993295076,SUP001,AlphaSteel,MAT100,Steel Coil,-4.203243934145684,High,734.6138108692301
2023-08-27,781.0962614707743,116.62924356033145,381.4454168388178,1007.6723140822243,82.87795845338609,SUP002,BetaMetals,MAT104,Steel Sheet,6.858015853109345,High,744.4617925356948
2023-08-28,650.7294450138598,86.4593553946278,344.7379687582029,812.2462720725521,83.86505955160942,SUP001,AlphaSteel,MAT100,Steel Coil,-16.690236900051048,High,737.7066738358782
2023-08-29,726.3926718394299,108.8489962689085,354.7035329401737,976.2365988820517,82.72743183230133,SUP001,AlphaSteel,MAT101,Steel Rod,11.627447844158723,High,733.8844358191543
2023-08-30,605.6750821180203,108.84755876278163,360.3660278257188,974.7987027316907,84.605665122837,SUP001,AlphaSteel,MAT103,Steel Bar,-16.618778575466465,High,717.0576307538022
2023-08-31,618.4910033209198,106.28322096672314,311.51478731238757,845.2635668022035,83.43380754844085,SUP001,AlphaSteel,MAT102,Steel Plate,2.115972999596205,Normal,696.6271112440533
2023-09-01,732.8554313778911,135.01531220209606,353.5782053960995,993.4538148701824,83.70256908099061,SUP002,BetaMetals,MAT103,Steel Bar,18.490879809553242,High,692.315194362013
2023-09-02,769.0010212655138,98.6354249136338,365.3007097250425,941.8573469429593,83.50793350127871,SUP005,PrimeSteel,MAT104,Steel Sheet,4.9321582866163505,High,697.7487023437727
2023-09-03,698.448486358327,133.89420068147385,372.644788798936,956.3600534131874,83.2910670168721,SUP003,CoreSteel,MAT102,Steel Plate,-9.174569728279602,High,685.9418773277088
2023-09-04,709.256958252517,131.5278723636921,309.4211555401463,1112.0798063053708,82.2913436982901,SUP001,AlphaSteel,MAT104,Steel Sheet,1.5474973609785891,Normal,694.3029506475169
2023-09-05,665.6782484864631,110.59505114005611,343.6217855830959,1094.8579238554005,83.11719193021864,SUP004,DeltaIron,MAT102,Steel Plate,-6.144276662921177,High,685.6294615970932
2023-09-06,777.4063616710273,92.59975301071562,345.08128963312083,1034.3554716339765,82.82521120092389,SUP001,AlphaSteel,MAT102,Steel Plate,16.784101544341844,High,710.1625015332371
2023-09-07,647.8707455240959,121.68558803052852,315.6581905664851,941.687887106054,83.76967931831855,SUP002,BetaMetals,MAT100,Steel Coil,-16.66253616300436,High,714.3596075622621
2023-09-08,756.1022901291822,91.49489705269623,376.278182769926,1156.7744323225054,83.13709489885603,SUP002,BetaMetals,MAT100,Steel Coil,16.705731097262657,High,717.6805873838751
2023-09-09,573.9132297959537,67.94166679679721,400.5534435590119,945.6497344649281,84.8773823972229,SUP005,PrimeSteel,MAT103,Steel Bar,-24.095821783862203,High,689.8109028882237
2023-09-10,661.6374526158789,99.98555342454755,307.2737983555486,1117.7717023673165,83.65445194189513,SUP001,AlphaSteel,MAT100,Steel Coil,15.28527628664602,High,684.5521837821598
2023-09-11,684.7293222701824,132.24473186613736,302.59231804245593,908.9979461130995,84.75438775871329,SUP001,AlphaSteel,MAT101,Steel Rod,3.490109207543557,High,681.0482357846834
2023-09-12,606.0088326476754,100.95783789002026,347.5255144853154,969.5350826755276,81.22046348701112,SUP001,AlphaSteel,MAT104,Steel Sheet,-11.496585155943595,High,672.5240335219994
2023-09-13,749.8704357842846,91.75374752122526,338.51291487978796,1056.9305540640908,83.44690864926594,SUP003,CoreSteel,MAT104,Steel Sheet,23.739192464913828,High,668.5903298238934
2023-09-14,715.8331982511351,104.39027321146953,369.39312214125425,1058.8064397510855,83.15491556297687,SUP004,DeltaIron,MAT100,Steel Coil,-4.539082474634459,High,678.2992516420418
2023-09-15,687.4352655277299,125.06129212294988,323.49789167398603,984.8727584378062,80.4626458689784,SUP002,BetaMetals,MAT104,Steel Sheet,-3.9671159137051215,High,668.4896766989771
2023-09-16,759.5751561475831,85.06748172360713,309.60904408291896,857.239572534039,82.69042374228007,SUP002,BetaMetals,MAT102,Steel Plate,10.494063112178708,High,695.0128090349243
2023-09-17,655.3915473123333,123.65343391839083,287.2128291467563,1104.8944538871601,82.3261005281711,SUP003,CoreSteel,MAT103,Steel Bar,-13.716036917748697,High,694.1205368487034
2023-09-18,694.3609653327201,99.3462408974645,347.36319589033855,924.2343731351507,82.35651211656318,SUP001,AlphaSteel,MAT101,Steel Rod,5.945975070962506,High,695.4964858576374
2023-09-19,682.064529487505,109.25293533599844,332.8588475351418,1045.0921059926793,82.78273718263785,SUP004,DeltaIron,MAT103,Steel Bar,-1.7708996414167677,Normal,706.3615854061845
2023-09-20,673.6265824140008,132.78736083619629,354.94873841307896,1004.3559544188272,82.5565319482581,SUP001,AlphaSteel,MAT103,Steel Bar,-1.237118587568875,Normal,695.4696063532866
2023-09-21,775.5975212764515,125.14754454911233,343.05442023916345,1101.3159092387068,83.54774375319164,SUP002,BetaMetals,MAT100,Steel Coil,15.137606134399984,High,704.0073667854748
2023-09-22,670.5416529988312,120.20533471204728,338.4663153804202,900.283286092763,82.09661283320428,SUP004,DeltaIron,MAT100,Steel Coil,-13.545152659168258,High,701.5939935670607
2023-09-23,760.4658196870904,115.78976319718862,334.03032876550265,1044.1660884019134,82.48272947238902,SUP004,DeltaIron,MAT103,Steel Bar,13.410675725526634,High,701.7212312155617
2023-09-24,723.7769042351241,129.4474982780408,342.7259553489449,1011.3812208344328,83.18634618751676,SUP002,BetaMetals,MAT101,Steel Rod,-4.824531820123445,High,711.4905679188175
2023-09-25,776.9916333144962,111.74205025323327,378.7157155872933,987.1158262414543,81.22624090703806,SUP001,AlphaSteel,MAT103,Steel Bar,7.352366284139533,High,723.2949490590714
2023-09-26,611.1928011564515,93.30032372439402,348.5893451422711,1173.8761831890804,82.90204974962028,SUP003,CoreSteel,MAT104,Steel Sheet,-21.338560809307417,High,713.1704164403494
2023-09-27,739.746593710609,89.49416363088903,381.5782641140367,1188.9443832192253,82.09584718336072,SUP004,DeltaIron,MAT104,Steel Sheet,21.03326353172321,High,722.6161323398649
2023-09-28,754.265229289956,138.52023388820714,360.80262750953904,1069.52272260341,82.4272618476803,SUP001,AlphaSteel,MAT102,Steel Plate,1.9626498726436514,Normal,719.5686620560798
2023-09-29,656.5325173816019,113.22232311493784,366.15516883091755,980.0765989059171,83.2554858464429,SUP004,DeltaIron,MAT100,Steel Coil,-12.957340218421166,High,717.5673569679041
2023-09-30,596.4978195674757,142.84145920590555,363.1693106577081,805.0396271202914,83.75247072179805,SUP003,CoreSteel,MAT103,Steel Bar,-9.144207822874929,High,694.1433569508164
2023-10-01,653.6703726210836,98.4401214473181,377.08671594784687,1011.6433195214487,82.39150882307509,SUP002,BetaMetals,MAT104,Steel Sheet,9.584704449559279,High,684.1281381488106
2023-10-02,681.0206988430723,114.11294906758911,357.3127380218357,918.8095962454275,83.64678871447698,SUP005,PrimeSteel,MAT100,Steel Coil,4.18411593481276,High,670.4180046528928
2023-10-03,723.2701743218539,81.41689468665837,291.74535754763417,932.3290069974047,82.46532816801836,SUP003,CoreSteel,MAT102,Steel Plate,6.203846013866476,High,686.429057962236
2023-10-04,723.2939158316736,134.46989738850252,322.0759378351641,1217.962196204234,84.82612311957858,SUP001,AlphaSteel,MAT101,Steel Rod,0.003282522999370485,Normal,684.0786754081025
2023-10-05,683.3461557031136,140.62922034318197,360.39894333125477,1056.4048700820842,83.37763760759506,SUP001,AlphaSteel,MAT103,Steel Bar,-5.523032788493243,High,673.9473791814107
2023-10-06,620.7274040663788,131.4628034450846,384.3149787742473,1033.860917637324,81.81849192722265,SUP002,BetaMetals,MAT101,Steel Rod,-9.163547802841542,High,668.8323629935215
2023-10-07,685.813074586912,137.01147943691498,372.0426099957519,967.5612978615346,83.26871371439269,SUP001,AlphaSteel,MAT104,Steel Sheet,10.48538699824717,High,681.5916851391554
2023-10-08,633.7085983705415,96.36909008487967,354.5543211038874,941.7954192653277,81.75566436872607,SUP002,BetaMetals,MAT102,Steel Plate,-7.597474901999313,High,678.7400031033637
2023-10-09,690.8189888248047,114.90615510598568,378.03222166729046,1123.1247693060739,84.95556655191659,SUP004,DeltaIron,MAT102,Steel Plate,9.01209019431195,High,680.1397588150397
2023-10-10,793.9018296175067,123.30442240170404,367.0334813564911,779.1837981226998,82.18363802893079,SUP002,BetaMetals,MAT103,Steel Bar,14.92183082113343,High,690.2299952858473
2023-10-11,687.5323138226586,65.70190777742425,324.8764077013652,977.8612450820133,81.13100639701146,SUP005,PrimeSteel,MAT104,Steel Sheet,-13.398321029956028,High,685.121194998845
2023-10-12,649.7286953451218,115.58814774959016,397.83277401558576,952.0264044090119,83.24138407558736,SUP001,AlphaSteel,MAT103,Steel Bar,-5.498449704472774,High,680.3187006619892
2023-10-13,695.104650636424,123.19585001064581,344.6853821477554,1021.4541921961705,82.4198042743264,SUP003,CoreSteel,MAT102,Steel Plate,6.983831192371692,High,690.944021600567
2023-10-14,712.3053560345602,55.42053062618309,325.0806039449442,846.8183342346773,84.60364724799653,SUP005,PrimeSteel,MAT102,Steel Plate,2.4745490311980367,Normal,694.7286332359454
2023-10-15,763.5206061220094,115.55999483405718,319.07561188935927,985.3307192526048,83.69030901965758,SUP003,CoreSteel,MAT101,Steel Rod,7.190069491063089,High,713.2732057718694
2023-10-16,678.4538645842756,133.33338196485965,318.7589272136597,938.1789366415394,84.69104190042616,SUP001,AlphaSteel,MAT104,Steel Sheet,-11.141381235248582,High,711.5067594517938
2023-10-17,839.7742515950648,107.92098614153403,360.8322130919487,810.6528900007022,82.62388086770852,SUP005,PrimeSteel,MAT104,Steel Sheet,23.777650247395776,High,718.0599625914449
2023-10-18,730.7001853120729,104.4505297952829,388.66481336218055,953.0489258047513,84.28854437642566,SUP001,AlphaSteel,MAT104,Steel Sheet,-12.988498525147318,High,724.2268013756469
2023-10-19,699.6522657519567,133.58244522378718,350.7421955676258,1073.7153165295383,82.70681030855638,SUP002,BetaMetals,MAT103,Steel Bar,-4.249064142067516,High,731.3587400051948
2023-10-20,644.0298350867558,94.71698462777832,382.64984537230447,1030.9701655569204,83.16206458728267,SUP002,BetaMetals,MAT101,Steel Rod,-7.9500107964947775,High,724.0623377838136
2023-10-21,791.3052080656747,108.20765247553605,318.3421718965182,1034.041721400135,82.1977844358907,SUP004,DeltaIron,MAT100,Steel Coil,22.86778732216339,High,735.3480309311157
2023-10-22,702.5388803783427,85.8460083284496,367.41815314475906,879.815276956719,84.92804625867325,SUP003,CoreSteel,MAT101,Steel Rod,-11.217710534765601,High,726.6363558248777
2023-10-23,797.2188567239693,127.62240448361393,333.6196028146711,1026.519352506108,82.72704640502877,SUP004,DeltaIron,MAT103,Steel Bar,13.476830818906137,High,743.6027832734053
2023-10-24,717.2460260057248,116.26870355863635,313.79443911106836,1156.7207790763512,82.9690723780048,SUP005,PrimeSteel,MAT104,Steel Sheet,-10.031477560237189,High,726.0987510463567
2023-10-25,779.7131626835902,104.54306208324824,331.2006373802416,941.9063830187245,84.11812640578285,SUP002,BetaMetals,MAT101,Steel Rod,8.709303978404591,High,733.1006049565734
2023-10-26,798.3053289701803,133.16333016127078,293.0275027717769,849.3820376971531,83.46164795515473,SUP002,BetaMetals,MAT101,Steel Rod,2.384487934332191,Normal,747.193899702034
2023-10-27,659.8418114186236,143.0869680895642,333.2433051784517,998.9553059161194,84.08802792474356,SUP001,AlphaSteel,MAT100,Steel Coil,-17.344681605742963,High,749.4527534637294
2023-10-28,788.0835044955675,103.34570009538722,357.32228301742003,956.2751371360893,83.86941258651747,SUP002,BetaMetals,MAT102,Steel Plate,19.43521778367323,High,748.9925100965712
2023-10-29,705.8851293634879,105.47060052736086,351.5816889478843,896.9003549251391,83.7895507766444,SUP004,DeltaIron,MAT100,Steel Coil,-10.430160593793003,High,749.4705456658776
2023-10-30,671.891182202486,100.16510659526895,359.64430144556707,1001.5959734807911,82.882350047394,SUP004,DeltaIron,MAT104,Steel Sheet,-4.815790239363016,High,731.5665921628087
2023-10-31,726.7794488542193,123.09157691856065,335.85602036579695,876.0433369232749,82.5046490181644,SUP005,PrimeSteel,MAT104,Steel Sheet,8.169219675097894,High,732.9285097125936
2023-11-01,691.3165002756476,125.76323440246838,319.0348767727166,935.3272449694202,83.02287264887269,SUP003,CoreSteel,MAT104,Steel Sheet,-4.879464964850011,High,720.3004150828874
